ChannelName,post_body_text,published_at,LikesCount,SharesCount,CommentsCount,ViewsCount,is_safety_related,compound_score,sentiment,cluster
Atlanta News First ,"Read the full story here: https://www.atlantanewsfirst.com/2024/09/11/call-uber-ambulances-dekalb-county-might-be-unavailable/

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-09-11T20:19:13.000Z,2.0,0.0,0.0,252.0,True,0.5849,positive,1
The Kenny Burns Show,"Oops! Slip and fall on got you tripped up? Let #BrandonDixonLaw Firm turn your mishap into a comeback. From fender benders to Uber oopsies, @brandondixon.esq has got your back!When life throws you a curveball, let #BrandonDixonLaw hit it out of the park! 🏆If you’re in the #Atlanta area and have a #PersonalInjury claim, call the Brandon Dixon Law Firm at 404-884-8991 TODAY and let’s get you back on your feet—and your bank account in the green!#AD",2024-08-07T23:11:30.000Z,0.0,0.0,0.0,9.0,True,0.0,neutral,2
11Alive,"The shuttle would take riders to and from airports, concert venues and sports stadiums. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-05-15T21:45:31.000Z,3.0,0.0,0.0,29.0,True,0.6486,positive,1
11Alive,"Ubers is making adjustments to help other drivers feel safer and is launching a new rider verification pilot program in 12 cities, including Atlanta. -----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-04-19T17:25:50.000Z,3.0,0.0,0.0,97.0,True,0.7935,positive,1
11Alive,"Police are warning travelers to be wary of people offering to take them home - as imposters could be putting passengers at risk. 11Alive Investigates the scope of the problem.

https://www.11alive.com/article/news/investigations/atlanta-airport-fake-uber-lyft-drivers/85-8cdf7dc8-dac2-4bb5-b09e-326702b494a7

11Alive believes that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives.

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe 

Download our 11Alive News app: https://interactive.11alive.com/appredirect/ 
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV. 

Follow 11Alive on Social: 

Facebook: https://www.facebook.com/11Alive/
Twitter (X): https://twitter.com/11AliveNews
Instagram: https://www.instagram.com/11Alive/",2024-03-18T22:22:21.000Z,36.0,0.0,0.0,2459.0,True,0.296,positive,1
Atlanta News First ,"Police have not provided any information regarding arrests related to the shooting.

SUBSCRIBE and turn on notifications so you don't miss any videos: https://bit.ly/3SS3Avs 

For more stories check out  https://www.atlantanewsfirst.com/ 

FOLLOW US for more! 
Like Atlanta News First on Facebook: https://bit.ly/3EcIseI 
Follow Atlanta News First on Twitter: https://bit.ly/3SQcVmV 
Follow Atlanta News First Instagram: https://bit.ly/3rdWMMg 
Follow Atlanta News First Tik Tok: https://bit.ly/3RC8U4p",2024-02-26T03:51:17.000Z,8.0,0.0,0.0,497.0,True,0.2246,positive,1
SheinSez,"
						World War III Watch: US and NATO Give Ukraine permission to Use F-16 Jets to Launch Attacks Inside Russia | The Gateway Pundit | by Jim Hofthttps://www.thegatewaypundit.com/2024/02/world-war-iii-watch-us-nato-give-ukraine/Show more
Viva Frei on X: ""Biden did it."" / Xhttps://twitter.com/thevivafrei/status/1761204261805809964
Google's Woke AI Disaster Continues with Insane Text Responseshttps://www.breitbart.com/tech/2024/02/23/googles-woke-ai-disaster-continues-with-insane-text-responses/
Elon Musk on X: ""A senior exec at Google called and spoke to me for an hour last night. He assured me that they are taking immediate action to fix the racial and gender bias in Gemini. Time will tell."" / Xhttps://twitter.com/elonmusk/status/1761020387691790399
Student put on probation for using Grammarly: 'AI violation'https://nypost.com/2024/02/21/tech/student-put-on-probation-for-using-grammarly-ai-violation/
Wall Street Silver on X: """"150 years ago, you didn't have to ask permission from the government to go fishing, own a property, build on your property, start a business"" ""Now you virtually can do anything without asking for the government's permission first"" ""You're a free range human in a tax farm""… https://t.co/kKqLUPxEib"" / Xhttps://twitter.com/WallStreetSilv/status/1760796374793081240
Gaffe-prone Biden, 81, mistakenly calls Navalny's widow Yulia YOLANDA after meeting - before shuffling back to his SUV as calls mount for elderly president to step down | Daily Mail Onlinehttps://www.dailymail.co.uk/news/article-13115941/Gaffe-prone-Biden-81-mistakenly-calls-Navalnys-widow-Yulia-YOLANDA-meeting-shuffling-SUV-calls-mount-elderly-president-step-down.html
RNC Research on X: ""Karine Jean-Pierre on sanctions against Russia (two years after Russia’s invasion of Ukraine): “We believe they've been effective” https://t.co/t9ZSF02KB1"" / Xhttps://twitter.com/RNCResearch/status/1761111129097388322
RNC Research on X: ""Karine Jean-Pierre blames Republicans when asked why Biden has waited three years to consider executive action to secure the border (after his executive actions decimated border security) https://t.co/Yyo8vkoKb9"" / Xhttps://twitter.com/RNCResearch/status/1761111403807531431
🇺🇸 Larry 🇺🇸 on X: ""HAVE IT HANDED TO YOU. Meet the Venezuelan family who recently moved to Denver, Colorado, after arriving in the U.S. six months ago. Only been here for six months? 🤔 During this time, they found an apartment, fully furnished it, got a dog and bought a truck - all without… https://t.co/7QnzuirhNL"" / Xhttps://twitter.com/LarryDJonesJr/status/1760770855548686777
Venezuela stops deportation flights from UShttps://www.newsnationnow.com/us-news/immigration/venezuela-stops-deportation-flights-from-us/
NYC Council Calls for Investigation into Plan to Hand Illegals $10K Pre-Paid Debit Cardshttps://www.breitbart.com/immigration/2024/02/22/ny-city-council-calls-investigation-into-mayor-eric-adams-plan-to-hand-illegals-10k-pre-paid-debit-cards/
WATCH: Border Patrol Buses Mass Release Military-Age Illegal Aliens to San Diego's Streets - Newsom Blames Republicans! | The Gateway Pundit | by Cristina Lailahttps://www.thegatewaypundit.com/2024/02/border-patrol-buses-mass-release-military-age-illegal/
RNC Research on X: ""BIDEN: ""I know you just heard— did Jill already speak? My wife? Well what the hell am I doing here?"" https://t.co/XigBqIFhGg"" / Xhttps://twitter.com/RNCResearch/status/1761065006471221372
Hodgetwins on X: ""Our government is broken https://t.co/vCzYysbjpT"" / Xhttps://twitter.com/hodgetwins/status/1761106442277315041
Politico Reporter on MSNBC Frets That Christian Nationalists Believe Americans' Rights Come From God, Not the Government (VIDEO) | The Gateway Pundit | by Mike LaChancehttps://www.thegatewaypundit.com/2024/02/politico-reporter-msnbc-frets-that-christian-nationalists-believe/
Get A Load Of These Insane Christian Nationalists Who Believed Rights Come From God And Not The Government | Babylon Beehttps://babylonbee.com/news/get-a-load-of-these-insane-christian-nationalists-who-believed-rights-come-from-god-and-not-the-government
Scott Adams on X: ""How can this be real?"" / Xhttps://twitter.com/ScottAdamsSays/status/1761014933280653662
NBC's Dilanian: Hunter Laptop Letter Has 'Been Proven Correct'https://www.breitbart.com/clips/2024/02/23/nbcs-dilanian-hunter-laptop-letter-has-been-proven-correct/
Shipwreckedcrew on X: ""Everyone pay attention -- this is why some of us in the Russia-Hoax corner of X were wearing sly smirks when Weiss went down this path. There was a lot happening in the time frames that are reflected in the indictment, and that information will now become central to the case…"" / Xhttps://twitter.com/shipwreckedcrew/status/1761019449245606112
Charlie Kirk on X: ""🚨BREAKING: Now the Atlanta Journal Constitution is reporting on the Nathan Wade BOMBSHELL cellphone data story following a court filing Friday by Trump's defense attorneys that includes thousands of texts and phone calls dating back to 2021. The cell data reveals that Fulton…"" / Xhttps://twitter.com/charliekirk11/status/1761073239663751580
LOVER BOY NATHAN WADE GOT GEO-TRACKED! Fani Willis and Lover Nathan Wade in Danger of Disqualification in Trump Case After Fresh Discovery of Cellphone Data Suggests They Lied Under Oath | The Gateway Pundit | by Jim Hofthttps://www.thegatewaypundit.com/2024/02/lover-boy-nathan-wade-got-geo-tracked-fani/
Climate Scientist Says Climate Change Alarmism is Rewarded by the Media and Higher Education (VIDEO) | The Gateway Pundit | by Mike LaChancehttps://www.thegatewaypundit.com/2024/02/climate-scientist-says-climate-change-alarmism-is-rewarded/
Labor Board Claims Home Depot Violated Employee's Rights by Firing Him for Writing 'BLM' on Apron | The Gateway Pundit | by Cassandra MacDonaldhttps://www.thegatewaypundit.com/2024/02/labor-board-claims-home-depot-violated-employees-rights/
Chicago Board of Education Votes Unanimously to Remove Resource Officers from City Schools | The Gateway Pundit | by Margaret Flavinhttps://www.thegatewaypundit.com/2024/02/chicago-board-ed-votes-unanimously-remove-resource-officers/
Illegal Immigrants in Massachusetts Dine From ""Home-Style Italian"" Caterer After $10 Million No-Bid Contract | The Gateway Pundit | by Brian Lupohttps://www.thegatewaypundit.com/2024/02/illegal-immigrants-massachusetts-dine-home-style-italian-caterer/
Scott Adams on X: ""Told ya. Israeli Prime Minister Benjamin Netanyahu outlined a blueprint for postwar Gaza that calls for it to be administered by local Palestinian officials free of links to militant groups and that would allow Israel to conduct security operations in the strip indefinitely…"" / Xhttps://twitter.com/ScottAdamsSays/status/1761025255806796215
He is Now - Vox Popolihttps://voxday.net/2024/02/23/he-is-now/
Suspect Charged in University of Colorado Dorm Murders Threatened to Kill Another Roommate If He Was Asked to Take Out the Trash Again - Police Call Murders 'Isolated Incident' | The Gateway Pundit | by Cristina Lailahttps://www.thegatewaypundit.com/2024/02/suspect-charged-university-colorado-dorm-murders-threatened-kill/
Billboard Chris 🇨🇦🇺🇸 on X: ""The copyright holder of this publicly available research report filed a DMCA takedown notice for my tweet below, and I was locked out of my account. I therefore have only one option. Bring even more attention to it! A 1991 study of boys with 'gender identity disorder' showed…"" / Xhttps://twitter.com/BillboardChris/status/1760848130361180411
GM Is Suing San Francisco — Correction: $3 billion of quarterly NET INCOME - YouTubehttps://www.youtube.com/shorts/zOE7PDjLrgI
JUST IN: Jury Finds NRA and Wayne LaPierre Liable in Civil Corruption Lawsuit Brought by Crooked New York AG Letitia James | The Gateway Pundit | by Cristina Lailahttps://www.thegatewaypundit.com/2024/02/just-jury-finds-nra-wayne-lapierre-liable-civil/
Mississippi Cop Arrested, Brought to Station in Own Cruiser After Shoplifting Sneakers in Uniform | The Gateway Pundit | by Cassandra MacDonaldhttps://www.thegatewaypundit.com/2024/02/mississippi-cop-arrested-brought-station-own-cruiser-after/
Chinese Security Firm Document Dump Reveals Spying Methodshttps://www.breitbart.com/asia/2024/02/23/chinese-security-firm-document-dump-reveals-methods-used-spy-uyghurs-hong-kong-dissidents-overseas/
(1) Shipwreckedcrew on X: ""CBS News is part of Paramount Global, currently under tremendous financial distress and trying to find a buyer for its legacy media assets, including CBS. Shari Redstone is losing hundreds of millions in market value the longer she goes without finding a buyer. She is a…"" / Xhttps://twitter.com/shipwreckedcrew/status/1761008331357889017
Stew Peters on X: ""Google AI Hates White People https://t.co/PqL13RtJYQ"" / Xhttps://twitter.com/realstewpeters/status/1760555796696309862
The Redheaded libertarian on X: ""Oh sweet legalized kidnapping and child trafficking!"" / Xhttps://twitter.com/TRHLofficial/status/1760753880650969599
Army Officer CAUGHT Secretly Recording Teen's Changing Rooms - Angry Drill SGT - YouTubehttps://www.youtube.com/watch?v=Y78apox8I0o&list=TLPQMjMwMjIwMjSgVSQpPxjzYQ
Army ROTC Instructor Who Pleaded Guilty to Hiding Camera in Changing Room Gets Reprimand | Military.comhttps://www.military.com/daily-news/2024/01/26/army-rotc-instructor-who-pleaded-guilty-hiding-camera-changing-room-gets-reprimand.html
Army officer gets reprimand for hidden camera in dressing roomhttps://taskandpurpose.com/news/army-rotc-jacob-sweatland/
Sarah Fields on X: ""She did not know these girls. There was no history of them bullying her. Their entire narrative is falling apart. https://t.co/6uYic8Ag9d"" / Xhttps://twitter.com/SarahisCensored/status/1761233336960225711
Simon Ateba on X: ""BREAKING: The clerk in Manhattan Supreme Court has just officially filed Justice Arthur Engoron’s February 16 ruling against Trump and his former top executives about an hour ago after 3 p.m. The total amount is more than $454 million with interest. This will increase by $87,500… https://t.co/6JeljDOgPp"" / Xhttps://twitter.com/simonateba/status/1761136125828096152
Scott Adams on X: ""My best guess is that about 100 people need to be jailed for a multi-year criminal conspiracy to subvert our elections. Two presidents Dozens of staffers Several senators Soros Soros prosecutors hunting Trump Half the media All signers of the laptop hoax And on and on.…"" / Xhttps://twitter.com/ScottAdamsSays/status/1761136017921474856
Matt Walsh on X: ""1/ In Sept 2022, I broke the story that Vanderbilt doctors were chemically castrating minors in the name of ""gender-affirming care."" This week, 19 state attorneys general cited my reporting in a brief to the Supreme Court in a case that has nationwide implications for children.…"" / Xhttps://twitter.com/MattWalshBlog/status/1761159142683672674
Dom Lucre | Breaker of Narratives on X: ""This Uber driver, a Black woman Lamiyah Jabbar, age 30, picked up a White woman named Diane, who opened up to her about her financial struggles on the way to work at fast food chain Tim Hortons in Buffalo, New York. Lamiyah dropped Diane at her job, and instead of picking up a… https://t.co/bQBh8TsyB3"" / Xhttps://twitter.com/dom_lucre/status/1761104770960388386
Scott Adams on X: ""I’m having trouble keeping the Russian Hoax List updated. So many. Russia Hoaxes 1. Russia collusion hoax (the original) 2. Russian bounties on American soldiers hoax 3. Hunter laptop was Russian disinfo hoax 4. Trump responsible for Navalny's death hoax 5. Trump invited…"" / Xhttps://twitter.com/ScottAdamsSays/status/1761124282372067383
Scott Adams on X: ""Comes off as mental illness."" / Xhttps://twitter.com/ScottAdamsSays/status/1761009098815119594
Tim Pool on X: ""This is not meant to be mean But these people are literally retarded, they are mentally retarded They think 2+2=5 for fucks sake"" / Xhttps://twitter.com/Timcast/status/1761188390949515449
Cernovich on X: ""Armenia, the worlds first Christian nation, is about to be genocided by a Muslim nation with Israeli weapon paid for with US tax dollars. You won’t hear a word from Evangelicals. Fake Christianity at its finest."" / Xhttps://twitter.com/Cernovich/status/1761195609959342498
Waste of the Day: USAID Offers $1.5 Million to Study 'Gender and Climate Change' in Pakistan | The Gateway Pundit | by Guest Contributorhttps://www.thegatewaypundit.com/2024/02/waste-day-usaid-offers-1-5-million-study/
Majority of US Voters Believe Cheating Will Affect Outcome of 2024 Election - Only 37% Say It Is Not Likely - Mostly Democrats, Of Course | The Gateway Pundit | by Jim Hofthttps://www.thegatewaypundit.com/2024/02/majority-us-voters-believe-cheating-will-affect-outcome/
Buh-Bye! Unrepentant ISIS Bride Shamima Begam Loses Her Battle for British Citizenship | The Gateway Pundit | by Jim Hofthttps://www.thegatewaypundit.com/2024/02/buh-bye-sobbing-isis-bride-shamima-begam-loses/
Former CEO Wayne LaPierre Ordered to Repay over $4 Million to NRAhttps://www.breitbart.com/2nd-amendment/2024/02/23/former-ceo-wayne-lapierre-ordered-repay-4-million-nra/
Casey DeSantis Welcomes Sylvester Stallone, Wife to the 'Free State of Florida' as They Leave Californiahttps://www.breitbart.com/entertainment/2024/02/23/casey-desantis-welcomes-sylvester-stallone-to-the-free-state-of-florida-as-he-leaves-california/
Filing: Fani Willis & Nathan Wade Called Each Other 2,000 Times in 2021 (6x a Day) — Before They Say Romance Beganhttps://www.breitbart.com/politics/2024/02/23/filing-fani-willis-nathan-wade-called-each-other-2000-times-in-2021-6x-a-day-before-they-say-romance-began/
Politico's Przybyla: Christian Nationalists, Not Christians, Believe Rights Come from Godhttps://www.breitbart.com/clips/2024/02/23/politicos-przybyla-christian-nationalists-not-christians-believe-rights-come-from-god/
Houthi Leader: Red Sea Strikes Are ‘Continuing, Escalating, and Effective’https://www.breitbart.com/middle-east/2024/02/23/houthi-leader-red-sea-strikes-are-continuing-escalating-and-effective/
China’s Real Estate Crisis Gets Worsehttps://www.breitbart.com/asia/2024/02/23/chinas-real-estate-crisis-gets-worse/
Ocasio-Cortez: 'Donald Trump Would Sell this Country for $1'https://www.breitbart.com/clips/2024/02/23/ocasio-cortez-donald-trump-would-sell-this-country-for-1/
Schumer on How to Prevent Russian Sanctions Evasion: Two Years Later, We're 'Learning' But 'There's More' We Can Dohttps://www.breitbart.com/clips/2024/02/23/schumer-on-how-to-prevent-russian-sanctions-evasion-two-years-later-were-learning-but-theres-more-we-can-do/
Newsom: Republicans Believe 'Rapists Have More Rights' Than Women and Familieshttps://www.breitbart.com/clips/2024/02/23/newsom-republicans-believe-rapists-have-more-rights-than-women-and-families/
Nolte: Economy, Immigration Drag Biden’s Gallup Job Approval Down to 38%https://www.breitbart.com/politics/2024/02/23/nolte-economy-immigration-drag-joe-bidens-gallup-job-approval-down-to-38/
Mom Given $10K from Taxpayer-Funded Program Spends $6K on Triphttps://www.breitbart.com/economy/2024/02/23/i-wanted-to-blow-it-low-income-mom-given-10k-from-d-c-taxpayer-funded-program-spends-6k-on-vacation/
'A Threat to Democracy': J.D. Vance Calls to Break Up Google over Its Leftist Search Biashttps://www.breitbart.com/politics/2024/02/23/threat-democracy-j-d-vance-calls-break-up-google-its-leftist-search-bias/
PHOTO -- Report: Woman Accused of Child Sex Crimes Is Trans Activisthttps://www.breitbart.com/crime/2024/02/23/report-arkansas-woman-accused-child-sex-crimes-transgender-nonbinary-activist/
Authorities Arrest Attackers Who Broke into SUV of Biden’s Granddaughterhttps://www.breitbart.com/crime/2024/02/23/authorities-arrest-2-attackers-who-broke-into-suv-bidens-granddaughter/
Police: Indiana Baby Fatally Overdoses on Fentanyl, Parents Chargedhttps://www.breitbart.com/crime/2024/02/23/police-indiana-baby-fatally-overdoses-fentanyl-parents-charged/
CA Baby Allegedly Overdoses on Fentanyl, Dad Blames Mom and CPShttps://www.breitbart.com/crime/2024/02/23/my-son-is-dead-california-father-blames-babys-mother-child-protective-services-for-alleged-fentanyl-overdose/
Trump Lawyers: Nathan Wade's Cell Phone Data Contradicts Testimonyhttps://www.breitbart.com/law-and-order/2024/02/23/court-filing-cellphone-data-shows-nathan-wade-misled-judge-in-willis-case/
Nolte: Far-Left Vice Media Ceases Publishing, Could Remove Entire Sitehttps://www.breitbart.com/the-media/2024/02/23/nolte-far-left-vice-media-ceases-publishing-could-remove-entire-site/
Trump Celebrates ‘Loser’ Jimmy Kimmel’s Looming Late Night Retirementhttps://www.breitbart.com/entertainment/2024/02/23/trump-celebrates-loser-jimmy-kimmels-looming-late-night-retirement/
Author, 'Law & Order' Actor Fran Lebowitz: Joe Biden Is 'Too Old' to Run Again -- 'I Wish He Had Not Decided to Run'https://www.breitbart.com/entertainment/2024/02/22/author-law-order-actor-fran-lebowitz-joe-biden-is-too-old-to-run-again-i-wish-he-had-not-decided-to-run/
Elon Musk: Google Is Running 'Insane Racist, Anti-Civilizational Programming,' Search Is a 'Problem'https://www.breitbart.com/tech/2024/02/23/elon-musk-google-is-running-insane-racist-anti-civilizational-programming-search-is-a-problem/
Eric Swalwell Spent Campaign Money at Super Bowl, $50K on NFL 'Event Tickets'https://freebeacon.com/democrats/eric-swalwell-spent-campaign-money-at-super-bowl-50k-on-nfl-event-tickets/
Bishop Robert Barron on X: ""Friends, I wanted to share some reflections with you concerning a recent clip I saw from @MSNBC, which was one of the most disturbing and frankly dangerous things I’ve ever seen in a political conversation. @HeidiReports @politico https://t.co/3KO9LY4eXh"" / Xhttps://twitter.com/BishopBarron/status/1761125620388356603
New sneakers, Joe? Biden rocks sturdy $150 sneakers as part of his aides' constant bid to stop him slipping and falling | Daily Mail Onlinehttps://www.dailymail.co.uk/news/article-13101417/joe-biden-sneakers-shoes-hoka-sketchers.html
Defense says cellphone data raises questions about start of Willis-Wade relationshiphttps://www.ajc.com/politics/breaking-cellphone-data-raise-questions-about-start-of-willis-wade-relationship/SFVMYPTD2RD3HMZYOH3377CNNE/
Laken Riley case: Georgia authorities identify murder suspect in custody in nursing student's slaying | Fox Newshttps://www.foxnews.com/us/laken-riley-case-georgia-authorities-announce-suspect-custody-nursing-students-slaying
Show less					",2024-02-24T12:37:22.000Z,2.0,0.0,0.0,78.0,True,-0.999,negative,0
The Atlanta Journal-Constitution,"Three suspects who allegedly carjacked an Uber driver last month, prompting a two-hour lockdown on the Kennesaw State University campus, are part of the same crew that had been wanted for crimes across DeKalb and Cobb counties, officials confirmed Monday.",2024-02-20T13:30:12.000Z,3.0,2.0,8.0,0.0,True,-0.34,negative,0
Atlanta Journal-Constitution,"Three suspects who allegedly carjacked an Uber driver last month, prompting a two-hour lockdown on the Kennesaw State University campus, are part of the same crew that had been wanted for crimes across DeKalb and Cobb counties, officials confirmed Monday. https://t.co/2OPCoimKoa",2024-02-20T13:30:09.000Z,6.0,1.0,0.0,3091.0,True,-0.34,negative,0
Atlanta Journal-Constitution,"Crew that prompted KSU lockdown accused in metro Atlanta crime spree, police say
https://t.co/j0VJiJ9EbL",2024-02-19T23:20:06.000Z,2.0,2.0,2.0,5408.0,True,-0.6908,negative,0
11Alive,"Drivers for Uber, Lyft and Doordash say they are turning off their apps to protest. ----

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Download our 11Alive News app: https://interactive.11alive.com/appredirect/  
Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.  

Follow 11Alive on Social:  

Facebook: https://www.facebook.com/11Alive/ 
Twitter (X): https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/",2024-02-14T18:32:11.000Z,3.0,0.0,0.0,190.0,True,0.5859,positive,1
11Alive,"Here's how it happened: https://www.11alive.com/article/news/community/rideshare-queen-beyonce-deanna-dixon-tiktok/85-ed25da06-5dcb-42f6-a1f4-dbdcd5f33dc7

Subscribe to 11Alive for exclusive content: http://bit.ly/11AliveSubscribe  

Text ""plus"" to 404-885-7600 to download 11Alive+ and stream 24/7 on Roku and Amazon Fire TV.

11Alive is Where Atlanta Speaks. We believe that news shouldn’t be a one-way conversation, but a dialogue with you. Join in, share your thoughts and connect with new perspectives. 

Follow 11Alive on Social: 
Facebook: https://www.facebook.com/11Alive/ 
Twitter: https://twitter.com/11AliveNews 
Instagram: https://www.instagram.com/11Alive/  

Visit Site: https://www.11Alive.com/",2024-01-02T17:17:55.000Z,117.0,0.0,0.0,229.0,True,0.6705,positive,1
