PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
427286548,https://www.instagram.com/p/DFfjstXzl0h/,,InstagramDirect,27603968,11Alive News,blank_for_now,blank_for_now,"{""follower_count"":113135,""following_count"":625,""like_count"":797294,""post_count"":4959,""views_count"":6776960,""comment_count"":54407,""share_count"":0}","Uber driver and former college coach found dead in Atlanta

Sammy Jackson, a beloved coach, husband, and father, vanished while working as an Uber driver in central Georgia. Days later, his body was found in Atlanta, miles from where he was last seen.

🚨 What We Know:
🔹 Last seen Sunday night in Warner Robins
🔹 His car was found the next day, but he was missing
🔹 Body discovered in Atlanta, shot multiple times
🔹 No suspects yet—police are investigating

Jackson’s family is seeking justice and answers. If you have any information, please contact Atlanta Police or Crimestoppers Greater Atlanta.

📢 Share to help spread the word. Hit the link in the bio for more info. #JusticeForSammy #Atlanta #BreakingNews #CrimeUpdate", ,no longer populated,,2025-01-31T14:20:10.000Z,post data removed,,487,0,50,0,,
427156477,https://www.facebook.com/11Alive/posts/pfbid02PFVaduvRpDtSVK2qG2TPDNg7ehRzRfeVN7GaCTumdG1P4VprL8A72gnbvTC8zMTPl,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2041626,""following_count"":0,""like_count"":8213,""post_count"":47,""views_count"":0,""comment_count"":2067,""share_count"":406}","Uber driver and former college coach found dead in Atlanta

Sammy Jackson, a beloved coach, husband, and father, vanished while working as an Uber driver in central Georgia. Days later, his body was found in Atlanta, miles from where he was last seen.

🚨 What We Know:
🔹 Last seen Sunday night in Warner Robins
🔹 His car was found the next day, but he was missing
🔹 Body discovered in Atlanta, shot multiple times
🔹 No suspects yet—police are investigating

Jackson’s family is seeking justice and answers. If you have any information, please contact Atlanta Police or Crimestoppers Greater Atlanta. Full story in the comments. 

📢 Share to help spread the word. Hit the link in the bio for more info. #JusticeForSammy #Atlanta #BreakingNews #CrimeUpdate", ,no longer populated,,2025-01-31T14:20:00.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTGp5ckRNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--d3e591a492753c353455a053653006050d919ff0/post-16547456-427156477-thumbnail,789,106,89,0,,
427156520,https://www.facebook.com/11Alive/posts/pfbid0B8HpEA5mULuKiXXofPBEVofbUXENkF27F9ayCL5zui6CfKcgPWk2G5LKAhFwdYGyl,,Facebook,16547456,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2041626,""following_count"":0,""like_count"":8213,""post_count"":47,""views_count"":0,""comment_count"":2067,""share_count"":406}","🚨🕊️ Missing Uber Driver Found Shot to Death in Atlanta 

Sammy Jackson, a former college basketball coach and Uber driver, vanished in Warner Robins. Days later, police found his body in a wooded area in Atlanta.

🔹 Last seen Sunday at a Dollar General
🔹 Car found, but no sign of him
🔹 Uber confirms he was working
🔹 No suspects yet—police asking for tips

#Atlanta #Georgia #CrimeNews #JusticeForSammy", ,no longer populated,,2025-01-31T12:00:02.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQVR6ckRNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--041341250e77c1587f5c77821be133579788a41d/post-16547456-427156520-thumbnail,539,43,159,0,,
427076809,https://www.youtube.com/watch?v=XfVuOFxTYeQ,,YouTube,7167,11Alive,blank_for_now,blank_for_now,"{""follower_count"":2390000,""following_count"":0,""like_count"":5872188,""post_count"":120533,""views_count"":1444433546,""comment_count"":2015718,""share_count"":0}","Sammy Jackson, a former coach and Uber driver, disappeared in Warner Robins. Days later, police found his body in Atlanta, sparking a multi-city homicide probe.", ,no longer populated,,2025-01-31T10:47:42.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSTJTcWpNPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--3af2d62d9f948f9c2e7056b0a11039b4a00a5828/post-7167-427076809-thumbnail,29,0,0,818,,
426660877,https://twitter.com/Waymo/status/1885014986134868409,,Twitter,18939535,Waymo,blank_for_now,blank_for_now,"{""follower_count"":108574,""following_count"":224,""like_count"":null,""post_count"":3787,""views_count"":null,""comment_count"":null,""share_count"":null}","Auto mode activated: We're beginning our first fully autonomous miles for Waymo employees in Atlanta, building on years of experience and 33M+ miles across SF, PHX, LA, and ATX. Public autonomous rides will come to Atlantans exclusively through @Uber later this year. https://t.co/NQ2uahp481", ,no longer populated,,2025-01-30T17:19:29.000Z,post data removed,,459,79,13,113489,,
423951791,https://twitter.com/tristar20/status/1883601920444776500,,Twitter,15647113,Brandon,blank_for_now,blank_for_now,"{""follower_count"":258,""following_count"":663,""like_count"":null,""post_count"":7096,""views_count"":null,""comment_count"":null,""share_count"":null}","@Uber I need customer support. I paid extra for Uber luxury. In Atlanta it’s beautiful Teslas, SUV, etc. I just got given a sh*t red Cadillac sedan. Do I need to dispute these charges? That IS NOT luxury. #uber #rideshare", ,no longer populated,,2025-01-26T19:44:28.000Z,post data removed,,0,0,1,18,,
414861729,https://twitter.com/HumanProgress/status/1879608241270751681,,Twitter,7088560,Human Progress,blank_for_now,blank_for_now,"{""follower_count"":143916,""following_count"":750,""like_count"":null,""post_count"":61477,""views_count"":null,""comment_count"":null,""share_count"":null}","""Both companies will have driverless cars—from Alphabet’s Waymo and others—on their apps this year. In the coming months, riders in Austin, Texas, and Atlanta will be able to hail a Waymo through the Uber app.""
https://t.co/sx4VKxZa6F", ,no longer populated,,2025-01-15T19:15:00.000Z,post data removed,,8,1,0,3333,,
412865795,https://www.facebook.com/WATE6OnYourSide/posts/pfbid0H6hEc97NGj9NAdKiqwFkNWpsQen43f5977P4uQowkiyF8NN88DmySUeX2a5qN9Hfl,,Facebook,8267598,WATE 6 On Your Side,blank_for_now,blank_for_now,"{""follower_count"":405972,""following_count"":0,""like_count"":763,""post_count"":29,""views_count"":0,""comment_count"":254,""share_count"":257}","Uber customers in Atlanta, Georgia, and Austin, Texas, will be able to hail one of these driverless rideshare cars via the app when released.", ,no longer populated,,2025-01-12T15:34:10.000Z,post data removed,,15,3,11,0,,
408636557,https://www.facebook.com/KXANnews/posts/pfbid0bmWbNekPhSqY5qKW1A5bD2iYEHVM7CTy32txE8bt9qP4uMc4mo3xXoutTC7pThXYl,,Facebook,7689991,KXAN News,blank_for_now,blank_for_now,"{""follower_count"":462503,""following_count"":0,""like_count"":4634,""post_count"":36,""views_count"":0,""comment_count"":1224,""share_count"":424}",Uber customers in Austin will soon be able to hail one of these driverless rideshare cars., ,no longer populated,,2025-01-09T21:15:09.000Z,post data removed,,126,22,77,0,,
408508737,https://twitter.com/KXAN_News/status/1877464132573696086,,Twitter,8099184,KXAN News,blank_for_now,blank_for_now,"{""follower_count"":258715,""following_count"":516,""like_count"":null,""post_count"":217993,""views_count"":null,""comment_count"":null,""share_count"":null}","Uber and Lyft to offer driverless rideshare cars
MORE: https://t.co/3sfHqBvm37", ,no longer populated,,2025-01-09T21:15:05.000Z,post data removed,,1,0,0,1849,,
407391859,https://www.facebook.com/wkrntv/posts/pfbid02cKHjRwCSjyxoLQZrd6zz6ZKSZaLEKccvMC3S4SAp8nALa3KhHXWqGjKdt5Q6GDzWl,,Facebook,11859343,WKRN News 2,blank_for_now,blank_for_now,"{""follower_count"":575110,""following_count"":0,""like_count"":679,""post_count"":29,""views_count"":0,""comment_count"":183,""share_count"":126}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months., ,no longer populated,,2025-01-08T11:30:15.000Z,post data removed,,24,2,3,0,,
407450672,https://twitter.com/WKRN/status/1876894593716723733,,Twitter,10666108,WKRN News 2,blank_for_now,blank_for_now,"{""follower_count"":225094,""following_count"":1324,""like_count"":null,""post_count"":298252,""views_count"":null,""comment_count"":null,""share_count"":null}",Uber and Lyft to offer driverless rideshare cars https://t.co/tij9VHbWqJ, ,no longer populated,,2025-01-08T07:31:56.000Z,post data removed,,2,0,2,1459,,
407282721,https://www.facebook.com/WTNH8/posts/pfbid0QjKYW9DKv79cWbkRcN8cUMRu8rToCA98VWoqW4Re3362cyedFJjcH87LrNyTYGr6l,,Facebook,21589864,WTNH News 8,blank_for_now,blank_for_now,"{""follower_count"":273211,""following_count"":0,""like_count"":1670,""post_count"":24,""views_count"":0,""comment_count"":752,""share_count"":307}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months. , ,no longer populated,,2025-01-08T07:00:14.000Z,post data removed,,16,3,6,0,,
406978922,https://twitter.com/DCNewsNow/status/1876795989886935487,,Twitter,9834757,DC News Now,blank_for_now,blank_for_now,"{""follower_count"":29970,""following_count"":380,""like_count"":3806,""post_count"":128702,""views_count"":2116571,""comment_count"":457,""share_count"":4179}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months. https://t.co/H7c6KuGBkf, ,no longer populated,,2025-01-08T01:00:07.000Z,post data removed,,1,0,0,365,,
407090663,https://www.facebook.com/krbctv/posts/pfbid0YH9GjQJhui4pzaa6Zhx9RwkQMgvc65FWbbbCwNteT5DgsPKqMtcoxY5snAZDEVSdl,,Facebook,20926899,KRBC News,blank_for_now,blank_for_now,"{""follower_count"":65233,""following_count"":0,""like_count"":258,""post_count"":29,""views_count"":0,""comment_count"":194,""share_count"":24}",Uber and Lyft to offer driverless rideshare cars , ,no longer populated,,2025-01-07T21:30:14.000Z,post data removed,,2,0,0,0,,
406700737,https://www.facebook.com/13news/posts/pfbid0AE5JkzVNgnt9jz8gNUiKwdZAy4b1gFU22X6e6WUVu9hgLqJN9LCMEzmD7n8k2TkNl,,Facebook,19464493,WOWK 13 NEWS,blank_for_now,blank_for_now,"{""follower_count"":381730,""following_count"":0,""like_count"":1585,""post_count"":37,""views_count"":0,""comment_count"":880,""share_count"":249}","Customers in Atlanta and Austin, Texas, will be able to hail one of these driverless rideshare cars via the Uber app.", ,no longer populated,,2025-01-07T19:30:17.000Z,post data removed,,4,2,1,0,,
407102025,https://www.facebook.com/eyewitnessnewslocal/posts/pfbid09iv5YsyYoxYGqLxQ13ewaYf1GHYCpmiwdc9hq3K8REf7T8xugPK5TFPD69tGt2VCl,,Facebook,23229438,Eyewitness News WEHT WTVW,blank_for_now,blank_for_now,"{""follower_count"":241375,""following_count"":0,""like_count"":797,""post_count"":46,""views_count"":0,""comment_count"":373,""share_count"":222}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months., ,no longer populated,,2025-01-07T18:25:40.000Z,post data removed,,7,0,0,0,,
406667820,https://www.facebook.com/WHLT22/posts/pfbid017AqqUJrbKqcoVWGZ5iByp6WHVcVhGHoC4jXVqi6bx4xGUTfbNE7McKTsKg8vtnnl,,Facebook,18565675,"WHLT CBS 22 - Hattiesburg, MS",blank_for_now,blank_for_now,"{""follower_count"":14957,""following_count"":0,""like_count"":22,""post_count"":25,""views_count"":0,""comment_count"":3,""share_count"":4}",Two popular rideshare companies are now preparing to offer a new feature: driverless taxis., ,no longer populated,,2025-01-07T18:00:35.000Z,post data removed,,0,0,0,0,,
406751507,https://www.facebook.com/WJTV12/posts/pfbid02gAd7q9zTRGYS3vofM4nuEpgRyHBuQL3e4BMFUEVKZQ3LBAvbXBqMDzWxkhbmBq66l,,Facebook,18564888,WJTV 12 News,blank_for_now,blank_for_now,"{""follower_count"":361020,""following_count"":0,""like_count"":500,""post_count"":31,""views_count"":0,""comment_count"":117,""share_count"":104}",Two popular rideshare companies are now preparing to offer a new feature: driverless taxis., ,no longer populated,,2025-01-07T18:00:35.000Z,post data removed,,6,1,0,0,,
406665109,https://www.facebook.com/WWTI.ABC50/posts/pfbid0BLBUTxX5e84KB3rLDRPJ9rtHsq85c7gLQdZFetrbwT36TLS2B9byrFucJU6QCpadl,,Facebook,29409815,ABC50,blank_for_now,blank_for_now,"{""follower_count"":13000,""following_count"":null,""like_count"":10880,""post_count"":null,""views_count"":null,""comment_count"":null,""share_count"":null}","Two popular rideshare companies are now preparing to offer a new feature: driverless taxis.

", ,no longer populated,,2025-01-07T17:30:14.000Z,post data removed,,0,0,0,0,,
407010202,https://twitter.com/InformNNY/status/1876682738217910374,,Twitter,27628121,WWTI - ABC50,blank_for_now,blank_for_now,"{""follower_count"":2486,""following_count"":544,""like_count"":200,""post_count"":25666,""views_count"":167045,""comment_count"":68,""share_count"":55}","Two popular rideshare companies are now preparing to offer a new feature: driverless taxis.

https://t.co/01jqV1YM5G", ,no longer populated,,2025-01-07T17:30:06.000Z,post data removed,,0,0,0,15,,
406436993,https://twitter.com/KLBKNews/status/1876673106867056834,,Twitter,7851820,KLBK News,blank_for_now,blank_for_now,"{""follower_count"":15377,""following_count"":226,""like_count"":2187,""post_count"":107564,""views_count"":902354,""comment_count"":356,""share_count"":610}","Uber customers in states including Texas will be able to hail one of these driverless rideshare cars via the app when released.
https://t.co/LZJ6k0kLGh", ,no longer populated,,2025-01-07T16:51:50.000Z,post data removed,,0,0,0,185,,
406258980,https://www.facebook.com/KLBKNews/posts/pfbid02sBB769vhbbYt1XT2yovt76LGD2twQ7Ew9ZCwAScV8X7aifMDjvW7Ji8mJhZVNTTKl,,Facebook,8090743,KLBK News - EverythingLubbock.com,blank_for_now,blank_for_now,"{""follower_count"":141079,""following_count"":0,""like_count"":820,""post_count"":20,""views_count"":0,""comment_count"":351,""share_count"":88}",Uber customers in states including Texas will be able to hail one of these driverless rideshare cars via the app when released., ,no longer populated,,2025-01-07T16:51:42.000Z,post data removed,,9,2,9,0,,
406712055,https://www.facebook.com/ktve10kard14/posts/pfbid0MhP9NQhJUW3wqTsBasXcyYidJHu2SHMB8YUKZ53mwTaY8hp7jXZmXY9GcLVCqFial,,Facebook,14028365,KTVE 10 KARD 14 myarklamiss,blank_for_now,blank_for_now,"{""follower_count"":211767,""following_count"":0,""like_count"":303,""post_count"":59,""views_count"":0,""comment_count"":284,""share_count"":52}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months https://trib.al/wSblJOq #News, ,no longer populated,,2025-01-07T16:29:10.000Z,post data removed,,3,2,0,0,,
406398795,https://twitter.com/MyArkLaMiss/status/1876667378190197070,,Twitter,7724459,KTVE - KARD,blank_for_now,blank_for_now,"{""follower_count"":8430,""following_count"":701,""like_count"":733,""post_count"":105497,""views_count"":394883,""comment_count"":88,""share_count"":446}",Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months https://t.co/h7OjYZaXrW #News, ,no longer populated,,2025-01-07T16:29:04.000Z,post data removed,,0,0,0,77,,
406673165,https://www.facebook.com/KREXTV/posts/pfbid0V9CWykvBFMSTjJeMY7rdGCFNbrDdvE962zZ6rSnJtnFKiJx2uUS9RpyL85A1pR41l,,Facebook,19745786,KREX5 FOX4 Westernslopenow,blank_for_now,blank_for_now,"{""follower_count"":28835,""following_count"":0,""like_count"":202,""post_count"":37,""views_count"":0,""comment_count"":72,""share_count"":24}","IN NATIONAL NEWS — Customers in Atlanta and Austin, Texas, will be able to hail one of these driverless rideshare cars via the Uber app.", ,no longer populated,,2025-01-07T14:58:10.000Z,post data removed,,3,0,1,0,,
406714833,https://www.facebook.com/TheHill/posts/pfbid02j1kQdb9h7gMo4sgKJ8Sy47DjyUCX3XRDmt5thny5MBuijJhvXdBb9zuvDWyuSNRrl,,Facebook,7354966,The Hill,blank_for_now,blank_for_now,"{""follower_count"":1602041,""following_count"":0,""like_count"":789563,""post_count"":4400,""views_count"":0,""comment_count"":909179,""share_count"":52754}","Two popular rideshare companies are now preparing to offer a new feature: Driverless taxis.

Uber and Lyft are currently training staff on how to maintain the autonomous vehicles ahead of their public launch in the coming months.", ,no longer populated,,2025-01-07T14:45:06.000Z,post data removed,,141,15,79,0,,
406250402,https://www.facebook.com/WCIA3News/posts/pfbid038JgGVMajCtzVcJYEYESUsJiBTLdZqWUhqqKV4bDc6igdq1ChTN2CdceQXKmy5F5Cl,,Facebook,21559471,WCIA 3 News,blank_for_now,blank_for_now,"{""follower_count"":178260,""following_count"":0,""like_count"":223159,""post_count"":2739,""views_count"":0,""comment_count"":65543,""share_count"":50191}","Two popular rideshare companies are now preparing to offer a new feature: driverless taxis.
", ,no longer populated,,2025-01-07T14:30:08.000Z,post data removed,,41,3,15,0,,
406178650,https://www.facebook.com/kolr10kozl/posts/pfbid02ez3FRt1zQQ5GfUGoo5vLqWhLjrRosR72bceGSLywaNEDMPKRtQJZS8wHGHybzJt8l,,Facebook,17359830,KOLR 10 & Ozarks Fox,blank_for_now,blank_for_now,"{""follower_count"":162241,""following_count"":0,""like_count"":509,""post_count"":16,""views_count"":0,""comment_count"":238,""share_count"":43}",Both Uber and Lyft are developing Robo taxi partnerships to offer driverless rides in the future and get a cut from those fares., ,no longer populated,,2025-01-07T14:30:08.000Z,post data removed,,21,0,11,0,,
406454683,https://twitter.com/WCIA3/status/1876637428246569065,,Twitter,10596583,WCIA,blank_for_now,blank_for_now,"{""follower_count"":46650,""following_count"":669,""like_count"":4084,""post_count"":62824,""views_count"":2204042,""comment_count"":596,""share_count"":654}","Two popular rideshare companies are now preparing to offer a new feature: driverless taxis.
https://t.co/PO0iN7PLQE", ,no longer populated,,2025-01-07T14:30:03.000Z,post data removed,,1,0,0,466,,
406805459,https://twitter.com/WKRG/status/1876630712062796287,,Twitter,7546865,WKRG,blank_for_now,blank_for_now,"{""follower_count"":92317,""following_count"":460,""like_count"":null,""post_count"":139727,""views_count"":null,""comment_count"":null,""share_count"":null}",Two popular rideshare companies are now preparing to offer a new feature: driverless taxis. https://t.co/Wl9rrJkTJu, ,no longer populated,,2025-01-07T14:03:22.000Z,post data removed,,1,0,1,358,,
405948392,https://bsky.app/profile/realtuckfrumper.bsky.social/post/3lf5nxo5rmq2c,,Bluesky,29886162,#TuckFrump,blank_for_now,blank_for_now,"{""follower_count"":159718,""following_count"":42560,""like_count"":null,""post_count"":123787,""views_count"":null,""comment_count"":null,""share_count"":null}",, ,no longer populated,,2025-01-07T12:35:34.000Z,post data removed,,10,0,7,0,,
